Inter_Index,Inter_ID,Zone_Index,Depot_ID,Medoid_Customer_ID,Latitude,Longitude,Weight,Volume,Service
2015,Z2015_C037485,2015,D001_2,C037485,10.8281,106.591,748.31,6.726,458
2016,Z2016_C000620,2016,D001_2,C000620,10.8337,106.611,494.67,3.572,311
2017,Z2017_C019899,2017,D001_2,C019899,10.843,106.601,299.52,2.929,244
2018,Z2018_C028398,2018,D001_2,C028398,10.8516,106.6,565.14,5.719,337
2019,Z2019_C006414,2019,D001_2,C006414,10.6971,106.598,47.56,0.589,23
2020,Z2020_C002419,2020,D001_2,C002419,10.6844,106.609,390.15,5.406,265
2021,Z2021_C026265,2021,D001_2,C026265,10.6929,106.606,493.16,6.757,301
2022,Z2022_C020660,2022,D001_2,C020660,10.6849,106.597,413.6,5.019,234
2023,Z2023_C014983,2023,D001_2,C014983,10.6765,106.596,744.77,9.312,423
2024,Z2024_C034380,2024,D001_2,C034380,10.7275,106.597,438.8,1.955,254
2025,Z2025_C020303,2025,D001_2,C020303,10.7239,106.604,333.15,1.534,238
2026,Z2026_C027416,2026,D001_2,C027416,10.7125,106.604,545.47,1.831,333
2027,Z2027_C026179,2027,D001_2,C026179,10.7085,106.598,450.61,1.52,278
2028,Z2028_C041948,2028,D001_2,C041948,10.7218,106.588,340.45,0.905,225
2029,Z2029_C042183,2029,D001_2,C042183,10.6632,106.671,662,5.455,538
2030,Z2030_C027215,2030,D001_2,C027215,10.6712,106.654,731.59,5.446,526
2031,Z2031_C005579,2031,D001_2,C005579,10.6611,106.651,532.24,3.831,358
2032,Z2032_C021938,2032,D001_2,C021938,10.7266,106.813,109.36,1.351,93
2033,Z2033_C007918,2033,D001_2,C007918,10.6741,106.773,360.57,3.516,270
2034,Z2034_C042198,2034,D001_2,C042198,10.6699,106.804,714.1,6.978,459
2035,Z2035_C002606,2035,D001_2,C002606,10.7074,106.797,634.46,6.861,451
2036,Z2036_C010726,2036,D001_2,C010726,10.6924,106.782,338.22,3.798,306
2037,Z2037_C020261,2037,D001_2,C020261,10.7683,106.696,682.31,5.643,450
2038,Z2038_C021707,2038,D001_2,C021707,10.7576,106.698,248.48,2.55,161
2039,Z2039_C039345,2039,D001_2,C039345,10.7553,106.692,366.52,3.705,297
2040,Z2040_C041618,2040,D001_2,C041618,10.7623,106.689,398.64,4.475,298
2041,Z2041_C048487,2041,D001_2,C048487,10.7702,106.683,272.02,3.556,208
2042,Z2042_C016208,2042,D001_2,C016208,10.7776,106.686,493.86,5.665,399
2043,Z2043_C000813,2043,D001_2,C000813,10.7618,106.681,706.04,5.914,434
2044,Z2044_C046118,2044,D001_2,C046118,10.7767,106.585,576.23,5.932,434
2045,Z2045_C016681,2045,D001_2,C016681,10.7762,106.592,422.82,4.745,288
2046,Z2046_C012048,2046,D001_2,C012048,10.7848,106.611,348.43,2.334,217
2047,Z2047_C048052,2047,D001_2,C048052,10.7824,106.6,475.84,3.946,336
2048,Z2048_C027482,2048,D001_2,C027482,10.7638,106.598,300.19,2.239,208
2049,Z2049_C030652,2049,D001_2,C030652,10.7704,106.606,700.82,4.852,379
2050,Z2050_C044835,2050,D001_2,C044835,10.7694,106.595,181.2,1.237,95
2051,Z2051_C005510,2051,D001_2,C005510,10.7207,106.733,666.7,5.889,459
2052,Z2052_C039831,2052,D001_2,C039831,10.7097,106.74,543.11,5.491,306
2053,Z2053_C046841,2053,D001_2,C046841,10.6971,106.742,345.12,3.641,258
2054,Z2054_C024040,2054,D001_2,C024040,10.7087,106.763,367.12,4.156,263
2055,Z2055_C023091,2055,D001_2,C023091,10.6648,106.601,677.88,6.132,489
2056,Z2056_C008188,2056,D001_2,C008188,10.6691,106.585,712.45,7.894,540
2057,Z2057_C047309,2057,D001_2,C047309,10.6596,106.592,269.06,2.349,182
2058,Z2058_C009441,2058,D001_2,C009441,10.7206,106.637,448.3,1.979,348
2059,Z2059_C007220,2059,D001_2,C007220,10.7307,106.636,437.99,2.311,288
2060,Z2060_C046713,2060,D001_2,C046713,10.741,106.636,404.82,1.724,284
2061,Z2061_C030742,2061,D001_2,C030742,10.7346,106.627,194.44,0.734,139
2062,Z2062_C026424,2062,D001_2,C026424,10.7231,106.651,670.3,3.651,490
2063,Z2063_C044686,2063,D001_2,C044686,10.7353,106.648,533.42,2.385,353
2064,Z2064_C011820,2064,D001_2,C011820,10.7635,106.661,192.66,1.398,71
2065,Z2065_C024614,2065,D001_2,C024614,10.7795,106.663,330.79,2.466,182
2066,Z2066_C023487,2066,D001_2,C023487,10.7779,106.656,266.49,1.958,125
2067,Z2067_C008124,2067,D001_2,C008124,10.772,106.662,573.01,4.841,332
2068,Z2068_C041745,2068,D001_2,C041745,10.7669,106.671,137.06,1.006,69
2069,Z2069_C040037,2069,D001_2,C040037,10.7897,106.654,455.08,2.373,194
2070,Z2070_C032797,2070,D001_2,C032797,10.7764,106.677,300.53,1.519,118
2071,Z2071_C004615,2071,D001_2,C004615,10.8017,106.662,304.74,1.818,154
2072,Z2072_C012336,2072,D001_2,C012336,10.7871,106.666,706.64,5.212,340
2073,Z2073_C013677,2073,D001_2,C013677,10.7899,106.671,521.36,2.944,291
2074,Z2074_C015514,2074,D001_2,C015514,10.728,106.59,73.29,0.958,53
2075,Z2075_C048090,2075,D001_2,C048090,10.705,106.591,632,8.455,420
2076,Z2076_C000380,2076,D001_2,C000380,10.7176,106.588,627.2,8.558,401
2077,Z2077_C024382,2077,D001_2,C024382,10.7123,106.603,600.73,8.468,386
2078,Z2078_C003588,2078,D001_2,C003588,10.6788,106.633,109.54,2.291,229
2079,Z2079_C024209,2079,D001_2,C024209,10.6757,106.62,488.8,10.053,636
2080,Z2080_C022463,2080,D001_2,C022463,10.6624,106.623,235.35,4.573,287
2081,Z2081_C018492,2081,D001_2,C018492,10.6926,106.626,307.71,1.666,194
2082,Z2082_C006444,2082,D001_2,C006444,10.6968,106.618,459.6,1.532,242
2083,Z2083_C026574,2083,D001_2,C026574,10.6846,106.625,411.47,1.971,242
2084,Z2084_C011816,2084,D001_2,C011816,10.6769,106.626,363.09,1.406,160
2085,Z2085_C014476,2085,D001_2,C014476,10.676,106.613,644.23,2.104,310
2086,Z2086_C024607,2086,D001_2,C024607,10.8612,106.626,462.13,5.091,325
2087,Z2087_C029631,2087,D001_2,C029631,10.8438,106.635,330.94,3.858,233
2088,Z2088_C013977,2088,D001_2,C013977,10.8583,106.653,737.16,8.113,612
2089,Z2089_C026374,2089,D001_2,C026374,10.8263,106.624,247.82,3.318,190
2090,Z2090_C028977,2090,D001_2,C028977,10.8194,106.639,600.55,4.915,392
2091,Z2091_C012315,2091,D001_2,C012315,10.8142,106.616,386.34,5.086,292
2092,Z2092_C035210,2092,D001_2,C035210,10.7958,106.617,308.71,2.996,249
2093,Z2093_C016694,2093,D001_2,C016694,10.801,106.624,688.81,7.139,567
2094,Z2094_C027243,2094,D001_2,C027243,10.8033,106.641,310.11,2.115,171
2095,Z2095_C035150,2095,D001_2,C035150,10.8024,106.632,564.82,4.938,366
2096,Z2096_C003984,2096,D001_2,C003984,10.7601,106.662,245.16,3.039,236
2097,Z2097_C012959,2097,D001_2,C012959,10.7645,106.656,570.09,5.631,607
2098,Z2098_C008439,2098,D001_2,C008439,10.7621,106.672,347,3.03,406
2099,Z2099_C044946,2099,D001_2,C044946,10.7474,106.664,723.86,7.023,816
2100,Z2100_C026774,2100,D001_2,C026774,10.6861,106.649,202.91,3.775,174
2101,Z2101_C016592,2101,D001_2,C016592,10.6645,106.649,376.54,6.441,283
2102,Z2102_C029678,2102,D001_2,C029678,10.6756,106.643,331.44,5.782,247
2103,Z2103_C024050,2103,D001_2,C024050,10.6844,106.639,306.34,5.616,239
2104,Z2104_C003420,2104,D001_2,C003420,10.6636,106.632,529,4.966,269
2105,Z2105_C029468,2105,D001_2,C029468,10.6681,106.634,442.43,6.266,337
2106,Z2106_C015911,2106,D001_2,C015911,10.7027,106.659,526.62,8.256,381
2107,Z2107_C001372,2107,D001_2,C001372,10.713,106.661,410.12,5.499,280
2108,Z2108_C000237,2108,D001_2,C000237,10.7058,106.68,367.89,6.322,290
2109,Z2109_C003142,2109,D001_2,C003142,10.7109,106.673,451.49,7.305,371
2110,Z2110_C023193,2110,D001_2,C023193,10.7237,106.666,266.63,5.874,281
2111,Z2111_C035094,2111,D001_2,C035094,10.784,106.647,276.57,0.866,199
2112,Z2112_C047870,2112,D001_2,C047870,10.7705,106.644,574.67,2.709,311
2113,Z2113_C042508,2113,D001_2,C042508,10.774,106.63,682.94,2.812,406
2114,Z2114_C033432,2114,D001_2,C033432,10.7878,106.633,581.95,2.783,359
2115,Z2115_C031166,2115,D001_2,C031166,10.7627,106.642,596.23,2.275,349
