Customer_ID,Cluster_ID,Assigned_Medoid_Index,Assigned_Medoid_ID,Distance_km
"C024900",4,9961,"C022249",2.732366
"C024902",0,5705,"C012675",1.707045
"C024910",1,5732,"C012734",9.097560
"C024913",5,21482,"C047883",2.119875
"C024915",3,16827,"C037407",2.095673
"C024917",5,21482,"C047883",8.102161
"C024922",1,5732,"C012734",2.332806
"C024923",4,9961,"C022249",6.732305
"C024924",4,9961,"C022249",2.924742
"C024926",5,21482,"C047883",6.723094
"C024927",3,16827,"C037407",3.261543
"C024932",4,9961,"C022249",2.407125
"C024934",0,5705,"C012675",7.305967
"C024936",1,5732,"C012734",5.253190
"C024939",5,21482,"C047883",2.514754
"C024940",0,5705,"C012675",6.032882
"C024941",2,868,"C001904",3.936791
"C024942",3,16827,"C037407",0.558725
"C024943",3,16827,"C037407",2.695581
"C024944",3,16827,"C037407",6.481728
"C024946",2,868,"C001904",8.331341
"C024948",0,5705,"C012675",8.600129
"C024950",0,5705,"C012675",1.673705
"C024951",2,868,"C001904",5.447608
"C024953",2,868,"C001904",4.224674
"C024955",3,16827,"C037407",6.955794
"C024958",1,5732,"C012734",3.811648
"C024959",4,9961,"C022249",4.824086
"C024960",1,5732,"C012734",1.458354
"C024961",5,21482,"C047883",2.110029
"C024963",5,21482,"C047883",6.815949
"C024964",1,5732,"C012734",2.024460
"C024965",2,868,"C001904",4.809144
"C024967",1,5732,"C012734",5.551788
"C024968",5,21482,"C047883",9.646909
"C024970",1,5732,"C012734",15.227401
"C024972",2,868,"C001904",3.831358
"C024974",5,21482,"C047883",9.807815
"C024975",5,21482,"C047883",8.384159
"C024977",3,16827,"C037407",5.254157
"C024978",1,5732,"C012734",1.224359
"C024979",5,21482,"C047883",6.106723
"C024981",2,868,"C001904",10.931306
"C024984",1,5732,"C012734",5.691645
"C024985",2,868,"C001904",4.764851
"C024986",5,21482,"C047883",5.444110
"C024987",5,21482,"C047883",7.023821
"C024988",4,9961,"C022249",6.492459
"C024990",2,868,"C001904",7.370852
"C024991",2,868,"C001904",6.829803
"C024997",0,5705,"C012675",1.751204
"C024998",5,21482,"C047883",13.470705
"C024999",2,868,"C001904",2.718932
"C025002",0,5705,"C012675",5.602063
"C025010",5,21482,"C047883",7.809529
"C025012",0,5705,"C012675",0.101905
"C025013",1,5732,"C012734",6.995808
"C025015",1,5732,"C012734",6.897560
"C025016",1,5732,"C012734",2.394188
"C025017",1,5732,"C012734",6.291464
"C025018",4,9961,"C022249",9.222672
"C025019",1,5732,"C012734",1.770786
"C025022",0,5705,"C012675",3.604986
"C025023",0,5705,"C012675",5.956986
"C025025",4,9961,"C022249",4.154531
"C025026",0,5705,"C012675",2.880109
"C025029",5,21482,"C047883",12.821583
"C025032",0,5705,"C012675",6.372857
"C025033",2,868,"C001904",6.932226
"C025039",1,5732,"C012734",3.603078
"C025040",0,5705,"C012675",5.471366
"C025043",1,5732,"C012734",5.576596
"C025044",1,5732,"C012734",2.126213
"C025045",3,16827,"C037407",3.268703
"C025046",2,868,"C001904",9.168545
"C025047",3,16827,"C037407",7.832379
"C025052",0,5705,"C012675",5.821809
"C025055",5,21482,"C047883",5.495659
"C025056",4,9961,"C022249",2.774135
"C025057",4,9961,"C022249",1.226129
"C025058",1,5732,"C012734",4.567906
"C025059",3,16827,"C037407",1.813542
"C025060",3,16827,"C037407",2.787958
"C025064",2,868,"C001904",1.613777
"C025065",0,5705,"C012675",8.770557
"C025067",2,868,"C001904",6.753091
"C025069",0,5705,"C012675",6.936553
"C025070",1,5732,"C012734",3.771769
"C025071",0,5705,"C012675",1.989853
"C025072",3,16827,"C037407",5.864545
"C025074",0,5705,"C012675",7.935923
"C025076",0,5705,"C012675",7.151337
"C025077",2,868,"C001904",2.088903
"C025079",4,9961,"C022249",6.515325
"C025084",4,9961,"C022249",2.700435
"C025085",4,9961,"C022249",3.369296
"C025086",0,5705,"C012675",6.172125
"C025088",5,21482,"C047883",5.519637
"C025090",5,21482,"C047883",5.458871
"C025092",1,5732,"C012734",13.146559
"C025093",5,21482,"C047883",9.885874
"C025094",3,16827,"C037407",6.193959
"C025096",4,9961,"C022249",7.129795
"C025098",5,21482,"C047883",6.140441
"C025099",4,9961,"C022249",3.504207
"C025101",5,21482,"C047883",2.969007
"C025102",0,5705,"C012675",6.450245
"C025103",5,21482,"C047883",0.920562
"C025106",5,21482,"C047883",11.674690
"C025107",2,868,"C001904",8.358578
"C025110",5,21482,"C047883",10.106457
"C025112",0,5705,"C012675",5.487275
"C025114",3,16827,"C037407",3.553550
"C025115",5,21482,"C047883",3.589636
"C025116",0,5705,"C012675",3.642049
"C025117",1,5732,"C012734",11.767466
"C025118",3,16827,"C037407",7.823922
"C025121",4,9961,"C022249",3.118034
"C025127",3,16827,"C037407",3.569963
"C025132",0,5705,"C012675",4.435286
"C025134",1,5732,"C012734",14.682535
"C025138",5,21482,"C047883",3.651479
"C025139",2,868,"C001904",8.426994
"C025141",1,5732,"C012734",4.325412
"C025145",1,5732,"C012734",13.829888
"C025146",1,5732,"C012734",2.933119
"C025148",0,5705,"C012675",2.452155
"C025149",1,5732,"C012734",2.726118
"C025155",2,868,"C001904",3.202383
"C025159",3,16827,"C037407",6.649446
"C025160",5,21482,"C047883",4.896027
"C025162",5,21482,"C047883",4.127283
"C025165",3,16827,"C037407",5.551332
"C025167",5,21482,"C047883",7.137976
"C025170",5,21482,"C047883",2.960090
"C025172",4,9961,"C022249",3.247619
"C025175",3,16827,"C037407",3.107862
"C025176",3,16827,"C037407",3.385980
"C025177",2,868,"C001904",1.167621
"C025179",3,16827,"C037407",2.340163
"C025180",5,21482,"C047883",7.690475
"C025181",4,9961,"C022249",4.516929
"C025182",1,5732,"C012734",7.943962
"C025183",1,5732,"C012734",6.871703
"C025184",5,21482,"C047883",3.080158
"C025185",3,16827,"C037407",2.226410
"C025191",1,5732,"C012734",15.033055
"C025194",0,5705,"C012675",2.112254
"C025195",2,868,"C001904",6.472523
"C025197",1,5732,"C012734",3.359531
"C025199",4,9961,"C022249",3.110317
"C025202",4,9961,"C022249",3.893848
"C025203",4,9961,"C022249",5.055129
"C025205",1,5732,"C012734",2.632459
"C025206",4,9961,"C022249",4.749149
"C025212",0,5705,"C012675",3.048372
"C025213",1,5732,"C012734",15.021136
"C025215",1,5732,"C012734",10.979648
"C025216",5,21482,"C047883",8.634877
"C025220",4,9961,"C022249",2.699215
"C025221",1,5732,"C012734",10.437792
"C025223",5,21482,"C047883",12.462654
"C025226",1,5732,"C012734",7.018693
"C025227",5,21482,"C047883",7.443386
"C025228",1,5732,"C012734",9.501176
"C025231",4,9961,"C022249",3.016324
"C025232",2,868,"C001904",3.379098
"C025239",5,21482,"C047883",7.994443
"C025241",0,5705,"C012675",5.241693
"C025244",1,5732,"C012734",2.038176
"C025245",1,5732,"C012734",7.178550
"C025246",2,868,"C001904",12.810033
"C025249",2,868,"C001904",6.497322
"C025251",1,5732,"C012734",14.353288
"C025252",4,9961,"C022249",6.206723
"C025254",0,5705,"C012675",8.032733
"C025264",5,21482,"C047883",7.631706
"C025265",3,16827,"C037407",5.180584
"C025268",0,5705,"C012675",5.750804
"C025270",1,5732,"C012734",13.234578
"C025273",4,9961,"C022249",3.478440
"C025274",1,5732,"C012734",6.568224
"C025275",1,5732,"C012734",10.263469
"C025276",2,868,"C001904",7.506095
"C025280",4,9961,"C022249",4.733930
"C025283",2,868,"C001904",2.985297
"C025286",2,868,"C001904",2.557330
"C025289",2,868,"C001904",3.622702
"C025297",4,9961,"C022249",0.745285
"C025298",2,868,"C001904",9.028870
"C025299",0,5705,"C012675",2.895655
"C025306",3,16827,"C037407",8.236690
"C025314",2,868,"C001904",7.358606
"C025315",2,868,"C001904",2.084547
"C025316",0,5705,"C012675",8.191726
"C025317",2,868,"C001904",3.834939
"C025318",0,5705,"C012675",1.775764
"C025320",5,21482,"C047883",3.218801
"C025322",1,5732,"C012734",6.523335
"C025331",5,21482,"C047883",9.673506
"C025333",3,16827,"C037407",8.662507
"C025334",5,21482,"C047883",10.963735
"C025335",5,21482,"C047883",7.699354
"C025336",1,5732,"C012734",7.313561
"C025343",1,5732,"C012734",2.810470
"C025344",3,16827,"C037407",7.106744
"C025349",0,5705,"C012675",5.669807
"C025350",5,21482,"C047883",4.168079
"C025351",2,868,"C001904",10.227890
"C025352",0,5705,"C012675",2.631191
"C025353",4,9961,"C022249",2.308631
"C025354",1,5732,"C012734",5.815284
"C025356",1,5732,"C012734",12.675687
"C025358",4,9961,"C022249",3.150516
"C025359",1,5732,"C012734",12.555160
"C025360",5,21482,"C047883",9.926610
"C025362",4,9961,"C022249",6.079683
"C025363",1,5732,"C012734",2.867695
"C025366",1,5732,"C012734",3.864151
"C025367",1,5732,"C012734",1.989026
"C025368",5,21482,"C047883",12.566654
"C025369",5,21482,"C047883",1.949474
"C025370",5,21482,"C047883",4.704126
"C025372",3,16827,"C037407",5.109262
"C025374",0,5705,"C012675",7.834795
"C025375",5,21482,"C047883",11.566051
"C025376",1,5732,"C012734",9.330185
"C025377",1,5732,"C012734",2.518935
"C025379",1,5732,"C012734",8.747484
"C025383",5,21482,"C047883",4.662156
"C025384",5,21482,"C047883",3.374858
"C025385",1,5732,"C012734",9.477644
"C025386",2,868,"C001904",5.002835
"C025387",1,5732,"C012734",3.632047
"C025391",2,868,"C001904",9.252337
"C025392",2,868,"C001904",7.863956
"C025397",2,868,"C001904",7.892373
"C025398",4,9961,"C022249",1.870811
"C025399",1,5732,"C012734",7.384715
"C025400",4,9961,"C022249",3.539692
"C025403",4,9961,"C022249",9.497134
"C025406",5,21482,"C047883",5.259638
"C025412",0,5705,"C012675",8.000967
"C025415",5,21482,"C047883",5.791236
"C025422",0,5705,"C012675",2.698100
"C025425",5,21482,"C047883",7.685096
"C025428",2,868,"C001904",5.618389
"C025432",5,21482,"C047883",10.517965
"C025433",4,9961,"C022249",4.447317
"C025439",1,5732,"C012734",1.087572
"C025440",1,5732,"C012734",7.843248
"C025443",1,5732,"C012734",7.300589
"C025444",3,16827,"C037407",1.997159
"C025446",3,16827,"C037407",2.275926
"C025449",5,21482,"C047883",8.008848
"C025450",4,9961,"C022249",3.025529
"C025451",4,9961,"C022249",4.349784
"C025452",2,868,"C001904",8.676182
"C025453",4,9961,"C022249",4.186065
"C025454",2,868,"C001904",3.895051
"C025460",3,16827,"C037407",6.683869
"C025462",5,21482,"C047883",2.871857
"C025463",5,21482,"C047883",10.253606
"C025465",2,868,"C001904",3.762936
"C025467",1,5732,"C012734",16.697453
"C025468",4,9961,"C022249",2.798389
"C025473",4,9961,"C022249",3.917134
"C025475",5,21482,"C047883",2.012760
"C025476",4,9961,"C022249",5.001013
"C025478",0,5705,"C012675",5.632186
"C025479",1,5732,"C012734",1.963547
"C025480",0,5705,"C012675",3.667771
"C025481",5,21482,"C047883",2.689573
"C025484",4,9961,"C022249",5.277353
"C025485",2,868,"C001904",9.970697
"C025487",5,21482,"C047883",3.093630
"C025489",1,5732,"C012734",3.340833
"C025492",5,21482,"C047883",10.666893
"C025493",5,21482,"C047883",3.393611
"C025498",1,5732,"C012734",3.737071
"C025502",1,5732,"C012734",4.494995
"C025503",2,868,"C001904",1.951716
"C025504",4,9961,"C022249",4.660662
"C025507",2,868,"C001904",7.404576
"C025508",0,5705,"C012675",1.114445
"C025511",5,21482,"C047883",5.072118
"C025513",3,16827,"C037407",0.503574
"C025515",5,21482,"C047883",2.632163
"C025516",0,5705,"C012675",10.474275
"C025519",0,5705,"C012675",5.357519
"C025520",1,5732,"C012734",5.767709
"C025521",1,5732,"C012734",2.223037
"C025523",5,21482,"C047883",4.617957
"C025524",0,5705,"C012675",1.878568
"C025525",5,21482,"C047883",3.943441
"C025528",4,9961,"C022249",3.326303
"C025530",0,5705,"C012675",3.729057
"C025533",2,868,"C001904",0.693789
"C025534",5,21482,"C047883",6.777511
"C025535",4,9961,"C022249",3.094059
"C025536",0,5705,"C012675",10.142823
"C025537",0,5705,"C012675",6.453086
"C025538",5,21482,"C047883",9.016846
"C025539",1,5732,"C012734",7.058527
"C025543",5,21482,"C047883",4.168771
"C025545",2,868,"C001904",5.290996
"C025546",0,5705,"C012675",2.359200
"C025547",4,9961,"C022249",4.960104
"C025548",5,21482,"C047883",6.960490
"C025551",1,5732,"C012734",13.075240
"C025555",3,16827,"C037407",5.513324
"C025557",1,5732,"C012734",2.142440
"C025558",2,868,"C001904",10.265819
"C025561",5,21482,"C047883",3.853770
"C025564",1,5732,"C012734",7.662086
"C025565",0,5705,"C012675",6.045518
"C025567",5,21482,"C047883",4.033991
"C025575",4,9961,"C022249",2.517424
"C025576",1,5732,"C012734",8.829045
"C025577",2,868,"C001904",9.961759
"C025581",2,868,"C001904",1.387854
"C025582",2,868,"C001904",6.026021
"C025585",3,16827,"C037407",3.210345
"C025586",5,21482,"C047883",0.603277
"C025590",0,5705,"C012675",6.784995
"C025591",5,21482,"C047883",0.423789
"C025592",5,21482,"C047883",1.187359
"C025595",5,21482,"C047883",4.078000
"C025596",2,868,"C001904",9.126163
"C025599",5,21482,"C047883",6.628187
"C025601",4,9961,"C022249",4.468418
"C025602",0,5705,"C012675",4.638012
"C025604",1,5732,"C012734",9.070612
"C025605",2,868,"C001904",11.543426
"C025606",5,21482,"C047883",11.297065
"C025608",5,21482,"C047883",5.123091
"C025611",0,5705,"C012675",1.850870
"C025616",5,21482,"C047883",5.310954
"C025617",1,5732,"C012734",4.338148
"C025618",1,5732,"C012734",7.300059
"C025627",1,5732,"C012734",4.226924
"C025629",0,5705,"C012675",5.986858
"C025630",5,21482,"C047883",4.363134
"C025631",2,868,"C001904",2.104806
"C025632",4,9961,"C022249",7.721725
"C025634",0,5705,"C012675",5.714421
"C025638",0,5705,"C012675",5.283087
"C025641",1,5732,"C012734",12.480998
"C025642",1,5732,"C012734",10.915044
"C025643",2,868,"C001904",8.713180
"C025645",5,21482,"C047883",9.657355
"C025647",2,868,"C001904",5.848936
"C025648",0,5705,"C012675",3.699916
"C025649",1,5732,"C012734",4.457537
"C025650",5,21482,"C047883",12.348222
"C025652",0,5705,"C012675",6.740820
"C025653",4,9961,"C022249",2.549095
"C025655",1,5732,"C012734",6.124503
"C025656",5,21482,"C047883",7.579825
"C025659",1,5732,"C012734",4.886122
"C025662",1,5732,"C012734",3.417247
"C025664",2,868,"C001904",2.197003
"C025667",4,9961,"C022249",6.495073
"C025671",0,5705,"C012675",5.610235
"C025672",5,21482,"C047883",13.063204
"C025675",0,5705,"C012675",7.867466
"C025678",0,5705,"C012675",5.191482
"C025680",2,868,"C001904",4.644594
"C025681",3,16827,"C037407",2.971837
"C025683",1,5732,"C012734",9.195177
"C025684",5,21482,"C047883",8.505733
"C025685",0,5705,"C012675",2.367302
"C025686",5,21482,"C047883",7.758465
"C025687",4,9961,"C022249",3.137267
"C025688",1,5732,"C012734",0.489592
"C025690",1,5732,"C012734",15.063596
"C025693",2,868,"C001904",4.926186
"C025694",0,5705,"C012675",4.132728
"C025696",2,868,"C001904",8.597568
"C025697",2,868,"C001904",5.607659
"C025702",2,868,"C001904",2.013629
"C025707",5,21482,"C047883",4.477272
"C025708",0,5705,"C012675",8.689756
"C025709",3,16827,"C037407",4.174410
"C025710",1,5732,"C012734",13.978662
"C025711",3,16827,"C037407",4.240443
"C025712",1,5732,"C012734",5.053044
"C025716",5,21482,"C047883",7.668710
"C025720",1,5732,"C012734",14.705521
"C025723",3,16827,"C037407",3.073540
"C025726",5,21482,"C047883",9.072515
"C025727",5,21482,"C047883",15.525586
"C025728",3,16827,"C037407",2.120573
"C025730",4,9961,"C022249",3.462273
"C025731",0,5705,"C012675",4.171297
"C025732",3,16827,"C037407",8.603935
"C025735",1,5732,"C012734",6.097895
"C025737",1,5732,"C012734",7.248212
"C025738",1,5732,"C012734",6.928077
"C025744",4,9961,"C022249",1.248117
"C025746",5,21482,"C047883",4.978873
"C025748",1,5732,"C012734",0.728468
"C025749",0,5705,"C012675",7.696320
"C025751",1,5732,"C012734",1.024681
"C025752",1,5732,"C012734",6.718862
"C025754",1,5732,"C012734",5.828716
"C025758",5,21482,"C047883",2.087756
"C025760",0,5705,"C012675",5.428851
"C025762",5,21482,"C047883",7.767445
"C025764",5,21482,"C047883",3.972124
"C025767",4,9961,"C022249",2.431922
"C025770",2,868,"C001904",9.507990
"C025771",5,21482,"C047883",0.236115
"C025774",3,16827,"C037407",4.150662
"C025782",5,21482,"C047883",7.700191
"C025783",3,16827,"C037407",0.784173
"C025784",3,16827,"C037407",4.041652
"C025786",0,5705,"C012675",3.232059
"C025789",5,21482,"C047883",11.291796
"C025792",1,5732,"C012734",15.933838
"C025794",1,5732,"C012734",15.529976
"C025795",0,5705,"C012675",5.820797
"C025800",4,9961,"C022249",4.601714
"C025801",5,21482,"C047883",3.975169
"C025805",1,5732,"C012734",9.367280
"C025809",5,21482,"C047883",6.645906
"C025811",4,9961,"C022249",3.240858
"C025812",2,868,"C001904",9.360668
"C025814",5,21482,"C047883",12.163981
"C025817",1,5732,"C012734",7.748337
"C025819",4,9961,"C022249",4.262204
"C025823",5,21482,"C047883",4.134117
"C025824",5,21482,"C047883",3.976499
"C025826",1,5732,"C012734",0.585396
"C025827",3,16827,"C037407",3.669764
"C025828",2,868,"C001904",7.734379
"C025832",2,868,"C001904",5.550247
"C025833",4,9961,"C022249",3.078294
"C025834",0,5705,"C012675",6.711651
"C025835",0,5705,"C012675",10.448369
"C025841",5,21482,"C047883",6.954647
"C025842",2,868,"C001904",6.791846
"C025843",4,9961,"C022249",3.375161
"C025844",0,5705,"C012675",5.092642
"C025845",4,9961,"C022249",4.431843
"C025846",4,9961,"C022249",3.153101
"C025848",3,16827,"C037407",2.163878
"C025850",3,16827,"C037407",1.537629
"C025854",1,5732,"C012734",5.533986
"C025855",3,16827,"C037407",2.985779
"C025859",3,16827,"C037407",9.611026
"C025861",4,9961,"C022249",0.930589
"C025863",5,21482,"C047883",1.905505
"C025866",0,5705,"C012675",8.649558
"C025870",1,5732,"C012734",2.936134
"C025874",5,21482,"C047883",10.297971
"C025876",5,21482,"C047883",4.852218
"C025877",0,5705,"C012675",5.217756
"C025879",5,21482,"C047883",11.573801
"C025880",1,5732,"C012734",6.216016
"C025882",4,9961,"C022249",2.668897
"C025885",2,868,"C001904",4.760599
"C025886",2,868,"C001904",8.382174
"C025890",0,5705,"C012675",9.726339
"C025891",3,16827,"C037407",9.620140
"C025892",4,9961,"C022249",3.833955
"C025893",5,21482,"C047883",11.866415
"C025895",1,5732,"C012734",2.740414
"C025896",5,21482,"C047883",4.200922
"C025898",4,9961,"C022249",2.632520
"C025899",0,5705,"C012675",1.358375
"C025901",5,21482,"C047883",4.673331
"C025904",1,5732,"C012734",2.450442
"C025905",2,868,"C001904",4.541165
"C025907",1,5732,"C012734",7.425306
"C025912",5,21482,"C047883",3.379389
"C025913",0,5705,"C012675",8.900384
"C025915",3,16827,"C037407",5.103554
"C025916",5,21482,"C047883",2.782341
"C025918",2,868,"C001904",5.961230
"C025919",2,868,"C001904",6.923381
"C025920",5,21482,"C047883",7.754889
"C025921",4,9961,"C022249",4.339798
"C025924",5,21482,"C047883",2.160908
"C025925",4,9961,"C022249",2.195752
"C025929",2,868,"C001904",3.925830
"C025930",1,5732,"C012734",16.645901
"C025933",1,5732,"C012734",6.384125
"C025935",2,868,"C001904",4.766525
"C025936",1,5732,"C012734",3.792721
"C025941",0,5705,"C012675",3.094007
"C025944",2,868,"C001904",4.809005
"C025945",0,5705,"C012675",3.286840
"C025946",3,16827,"C037407",6.772755
"C025947",0,5705,"C012675",6.038496
"C025948",4,9961,"C022249",2.674404
"C025951",5,21482,"C047883",0.938716
"C025953",5,21482,"C047883",5.008586
"C025957",5,21482,"C047883",4.274601
"C025959",2,868,"C001904",3.372030
"C025962",1,5732,"C012734",1.935687
"C025964",2,868,"C001904",8.558467
"C025968",5,21482,"C047883",4.706931
"C025971",0,5705,"C012675",7.103259
"C025973",5,21482,"C047883",4.936901
"C025974",1,5732,"C012734",13.801466
"C025979",0,5705,"C012675",8.996842
"C025980",1,5732,"C012734",2.498902
"C025982",4,9961,"C022249",8.606373
"C025983",5,21482,"C047883",2.779669
"C025986",5,21482,"C047883",15.141643
"C025988",5,21482,"C047883",6.201631
"C025989",3,16827,"C037407",2.915047
"C025990",1,5732,"C012734",5.266198
"C025991",5,21482,"C047883",1.369275
"C025992",0,5705,"C012675",9.168927
"C025994",5,21482,"C047883",8.985341
"C025995",3,16827,"C037407",5.138053
"C025997",3,16827,"C037407",10.052789
"C026000",4,9961,"C022249",2.721439
"C026001",2,868,"C001904",3.380229
"C026002",1,5732,"C012734",6.644773
"C026005",5,21482,"C047883",6.614151
"C026007",5,21482,"C047883",9.064264
"C026014",1,5732,"C012734",9.631962
"C026016",1,5732,"C012734",6.407925
"C026020",0,5705,"C012675",10.333409
"C026021",3,16827,"C037407",4.914801
"C026025",5,21482,"C047883",12.638519
"C026028",3,16827,"C037407",8.981480
"C026029",1,5732,"C012734",7.150066
"C026030",5,21482,"C047883",9.520604
"C026031",2,868,"C001904",4.679519
"C026032",5,21482,"C047883",3.694773
"C026035",2,868,"C001904",0.900254
"C026036",0,5705,"C012675",9.035831
"C026041",1,5732,"C012734",3.320388
"C026042",2,868,"C001904",8.685597
