Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions,Velocity
D001_2,C012975,11.982,40.8,Medium,One-Way,17.620588235294118
D001_2,C036871,11.982,40.8,Medium,,17.620588235294118
D001_2,C041763,11.982,40.8,Medium,,17.620588235294118
D001_5,C032416,11.982,40.8,Medium,,17.620588235294118
D001_5,C034947,11.982,40.8,Medium,,17.620588235294118
D001_5,C046773,11.982,40.8,Medium,,17.620588235294118
D001_4,C000587,11.981,40.8,Medium,One-Way,17.619117647058825
D001_4,C004493,11.981,40.8,Medium,No Heavy Trucks,17.619117647058825
D001_4,C014646,11.981,40.8,Medium,No Heavy Trucks,17.619117647058825
D001_4,C017167,11.981,40.8,Medium,,17.619117647058825
D001_4,C020879,11.981,40.8,Medium,,17.619117647058825
D001_4,C022662,11.981,40.8,Medium,One-Way,17.619117647058825
D001_4,C037757,11.981,52.3,High,One-Way,13.744933078393883
D001_4,C043883,11.981,52.3,High,,13.744933078393883
D001_3,C018052,11.981,40.8,Medium,,17.619117647058825
D001_1,C006151,11.981,32.7,Low,,21.98348623853211
D001_2,C028384,11.981,40.8,Medium,,17.619117647058825
D001_5,C008959,11.981,40.8,Medium,,17.619117647058825
D001_5,C031764,11.981,40.8,Medium,,17.619117647058825
D001_5,C032265,11.981,40.8,Medium,,17.619117647058825
D001_5,C034858,11.981,40.8,Medium,One-Way,17.619117647058825
D001_5,C045992,11.981,52.3,High,One-Way,13.744933078393883
D001_4,C000310,11.98,52.3,High,No Heavy Trucks,13.743785850860423
D001_4,C034406,11.98,40.8,Medium,,17.617647058823533
D001_3,C004794,11.98,40.8,Medium,,17.617647058823533
D001_3,C005696,11.98,40.8,Medium,,17.617647058823533
D001_3,C015909,11.98,32.7,Low,,21.98165137614679
D001_3,C030798,11.98,40.8,Medium,No Heavy Trucks,17.617647058823533
D001_3,C035559,11.98,40.8,Medium,,17.617647058823533
D001_1,C004546,11.98,40.8,Medium,,17.617647058823533
D001_1,C034894,11.98,40.8,Medium,,17.617647058823533
D001_5,C011821,11.98,32.7,Low,,21.98165137614679
D001_5,C044536,11.98,40.8,Medium,,17.617647058823533
D001_4,C004237,11.979,32.7,Low,,21.979816513761463
D001_4,C004685,11.979,40.8,Medium,,17.616176470588236
D001_4,C035324,11.979,40.8,Medium,,17.616176470588236
D001_3,C008413,11.979,52.3,High,,13.74263862332696
D001_3,C025602,11.979,32.7,Low,,21.979816513761463
D001_1,C030146,11.979,40.8,Medium,No Heavy Trucks,17.616176470588236
D001_2,C027303,11.979,52.3,High,One-Way,13.74263862332696
D001_2,C034477,11.979,40.8,Medium,,17.616176470588236
D001_2,C046149,11.979,40.8,Medium,,17.616176470588236
D001_5,C007234,11.979,52.3,High,,13.74263862332696
D001_3,C037485,11.978,40.8,Medium,,17.614705882352943
D001_3,C042245,11.978,40.8,Medium,,17.614705882352943
D001_1,C010487,11.978,32.7,Low,,21.977981651376144
D001_1,C031770,11.978,40.8,Medium,,17.614705882352943
D001_2,C006507,11.978,40.8,Medium,,17.614705882352943
D001_2,C033710,11.978,40.8,Medium,,17.614705882352943
D001_2,C034447,11.978,40.8,Medium,,17.614705882352943
D001_2,C035379,11.978,40.8,Medium,,17.614705882352943
D001_5,C020836,11.978,52.3,High,,13.7414913957935
D001_5,C032693,11.978,40.8,Medium,One-Way,17.614705882352943
D001_5,C041063,11.978,40.8,Medium,,17.614705882352943
D001_5,C041431,11.978,40.8,Medium,,17.614705882352943
D001_4,C031301,11.977,32.7,Low,,21.976146788990825
D001_4,C042953,11.977,40.8,Medium,,17.61323529411765
D001_3,C008522,11.977,40.8,Medium,,17.61323529411765
D001_3,C010816,11.977,40.8,Medium,No Heavy Trucks,17.61323529411765
D001_3,C033283,11.977,40.8,Medium,,17.61323529411765
D001_1,C022924,11.977,32.7,Low,,21.976146788990825
D001_5,C017031,11.977,40.8,Medium,,17.61323529411765
D001_5,C023177,11.977,40.8,Medium,,17.61323529411765
D001_5,C047928,11.977,40.8,Medium,,17.61323529411765
D001_4,C000435,11.976,40.8,Medium,,17.611764705882354
D001_4,C002596,11.976,40.8,Medium,,17.611764705882354
D001_4,C013968,11.976,52.3,High,No Heavy Trucks,13.739196940726579
D001_4,C027575,11.976,40.8,Medium,,17.611764705882354
D001_3,C010813,11.976,52.3,High,One-Way,13.739196940726579
D001_3,C013616,11.976,40.8,Medium,No Heavy Trucks,17.611764705882354
D001_1,C011326,11.976,40.8,Medium,,17.611764705882354
D001_1,C024411,11.976,40.8,Medium,,17.611764705882354
D001_1,C027701,11.976,40.8,Medium,One-Way,17.611764705882354
D001_5,C045552,11.976,52.3,High,,13.739196940726579
D001_3,C017910,11.975,40.8,Medium,,17.61029411764706
D001_3,C021009,11.975,40.8,Medium,,17.61029411764706
D001_3,C027638,11.975,32.7,Low,No Heavy Trucks,21.972477064220183
D001_1,C029657,11.975,52.3,High,One-Way,13.738049713193117
D001_2,C001697,11.975,32.7,Low,No Heavy Trucks,21.972477064220183
D001_2,C005434,11.975,52.3,High,,13.738049713193117
D001_4,C010117,11.974,40.8,Medium,,17.608823529411765
D001_4,C037693,11.974,40.8,Medium,,17.608823529411765
D001_1,C013912,11.974,40.8,Medium,,17.608823529411765
D001_1,C018204,11.974,40.8,Medium,,17.608823529411765
D001_1,C023416,11.974,40.8,Medium,,17.608823529411765
D001_1,C024719,11.974,40.8,Medium,,17.608823529411765
D001_1,C041236,11.974,40.8,Medium,,17.608823529411765
D001_2,C041835,11.974,40.8,Medium,,17.608823529411765
D001_5,C003373,11.974,40.8,Medium,,17.608823529411765
D001_5,C028602,11.974,40.8,Medium,,17.608823529411765
D001_4,C011130,11.973,40.8,Medium,,17.607352941176472
D001_4,C020550,11.973,40.8,Medium,,17.607352941176472
D001_4,C045952,11.973,40.8,Medium,,17.607352941176472
D001_3,C001649,11.973,32.7,Low,,21.96880733944954
D001_1,C006246,11.973,52.2,High,,13.762068965517242
D001_1,C020657,11.973,40.8,Medium,One-Way,17.607352941176472
D001_1,C029491,11.973,32.7,Low,,21.96880733944954
D001_1,C037240,11.973,52.2,High,,13.762068965517242
D001_2,C021187,11.973,40.8,Medium,,17.607352941176472
D001_2,C034725,11.973,40.8,Medium,,17.607352941176472
D001_2,C036583,11.973,52.2,High,,13.762068965517242
D001_2,C047594,11.973,32.7,Low,,21.96880733944954
D001_5,C025519,11.973,40.8,Medium,,17.607352941176472
D001_5,C043402,11.973,32.7,Low,,21.96880733944954
D001_4,C001056,11.972,32.7,Low,,21.966972477064218
D001_3,C006875,11.972,40.8,Medium,,17.605882352941176
D001_3,C009332,11.972,32.7,Low,,21.966972477064218
D001_3,C016643,11.972,52.2,High,,13.760919540229885
D001_1,C038985,11.972,40.8,Medium,,17.605882352941176
D001_2,C019137,11.972,40.8,Medium,,17.605882352941176
D001_2,C023245,11.972,40.8,Medium,,17.605882352941176
D001_2,C031592,11.972,52.2,High,,13.760919540229885
D001_2,C045155,11.972,40.8,Medium,,17.605882352941176
D001_5,C012575,11.972,40.8,Medium,No Heavy Trucks,17.605882352941176
D001_5,C030229,11.972,52.2,High,,13.760919540229885
D001_3,C001035,11.971,40.8,Medium,No Heavy Trucks,17.604411764705883
D001_3,C007270,11.971,32.6,Low,,22.032515337423312
D001_3,C034643,11.971,52.2,High,,13.75977011494253
D001_1,C021863,11.971,40.8,Medium,,17.604411764705883
D001_1,C029606,11.971,40.8,Medium,,17.604411764705883
D001_1,C039912,11.971,40.8,Medium,,17.604411764705883
D001_1,C049292,11.971,40.8,Medium,,17.604411764705883
D001_2,C001041,11.971,40.8,Medium,,17.604411764705883
D001_2,C038867,11.971,52.2,High,,13.75977011494253
D001_2,C047082,11.971,32.6,Low,One-Way,22.032515337423312
D001_5,C009651,11.971,52.2,High,,13.75977011494253
D001_5,C015854,11.971,40.8,Medium,,17.604411764705883
D001_5,C040367,11.971,40.8,Medium,,17.604411764705883
D001_4,C016121,11.97,40.8,Medium,,17.60294117647059
D001_3,C048830,11.97,40.8,Medium,,17.60294117647059
D001_1,C001024,11.97,40.8,Medium,No Heavy Trucks,17.60294117647059
D001_1,C021595,11.97,52.2,High,,13.758620689655173
D001_1,C022968,11.97,32.6,Low,,22.030674846625768
D001_2,C017980,11.97,52.2,High,No Heavy Trucks,13.758620689655173
D001_2,C024641,11.97,40.8,Medium,No Heavy Trucks,17.60294117647059
D001_2,C036070,11.97,32.6,Low,,22.030674846625768
D001_5,C007405,11.97,40.8,Medium,,17.60294117647059
D001_5,C011981,11.97,52.2,High,,13.758620689655173
D001_5,C030410,11.97,40.8,Medium,,17.60294117647059
D001_5,C032851,11.97,40.8,Medium,,17.60294117647059
D001_4,C001583,11.969,40.8,Medium,,17.601470588235294
D001_4,C030356,11.969,40.8,Medium,,17.601470588235294
D001_4,C036937,11.969,52.2,High,One-Way,13.757471264367815
D001_3,C006937,11.969,32.6,Low,,22.02883435582822
D001_3,C016674,11.969,52.2,High,One-Way,13.757471264367815
D001_2,C006572,11.969,40.8,Medium,,17.601470588235294
D001_2,C012784,11.969,52.2,High,,13.757471264367815
D001_5,C026978,11.969,40.8,Medium,,17.601470588235294
D001_5,C028993,11.969,40.8,Medium,,17.601470588235294
D001_5,C033790,11.969,32.6,Low,,22.02883435582822
D001_4,C021128,11.968,40.8,Medium,,17.6
D001_4,C037487,11.968,40.8,Medium,,17.6
D001_3,C009763,11.968,40.8,Medium,One-Way,17.6
D001_1,C023481,11.968,32.6,Low,,22.026993865030676
D001_2,C014766,11.968,40.8,Medium,,17.6
D001_2,C038076,11.968,52.2,High,,13.75632183908046
D001_5,C003973,11.968,52.2,High,,13.75632183908046
D001_4,C046587,11.967,52.2,High,One-Way,13.755172413793105
D001_3,C047847,11.967,52.2,High,,13.755172413793105
D001_2,C009011,11.967,40.8,Medium,,17.59852941176471
D001_2,C045696,11.967,40.8,Medium,,17.59852941176471
D001_5,C016156,11.967,32.6,Low,,22.02515337423313
D001_5,C023941,11.967,52.2,High,,13.755172413793105
D001_5,C033689,11.967,32.6,Low,,22.02515337423313
D001_5,C038294,11.967,32.6,Low,,22.02515337423313
D001_4,C044772,11.966,52.2,High,,13.754022988505746
D001_3,C001797,11.966,52.2,High,,13.754022988505746
D001_3,C002914,11.966,52.2,High,,13.754022988505746
D001_1,C009591,11.966,32.6,Low,,22.023312883435583
D001_1,C044364,11.966,40.8,Medium,,17.597058823529412
D001_2,C027398,11.966,40.8,Medium,No Heavy Trucks,17.597058823529412
D001_5,C041626,11.966,32.6,Low,,22.023312883435583
D001_4,C013814,11.965,32.6,Low,,22.021472392638035
D001_4,C031764,11.965,52.2,High,,13.75287356321839
D001_3,C002126,11.965,32.6,Low,,22.021472392638035
D001_3,C006967,11.965,32.6,Low,,22.021472392638035
D001_3,C014391,11.965,52.2,High,,13.75287356321839
D001_3,C031101,11.965,40.8,Medium,,17.59558823529412
D001_3,C040484,11.965,40.8,Medium,,17.59558823529412
D001_1,C026997,11.965,40.8,Medium,,17.59558823529412
D001_1,C031080,11.965,40.8,Medium,,17.59558823529412
D001_2,C018759,11.965,32.6,Low,,22.021472392638035
D001_2,C034167,11.965,40.8,Medium,,17.59558823529412
D001_2,C046942,11.965,32.6,Low,,22.021472392638035
D001_5,C000087,11.965,40.8,Medium,,17.59558823529412
D001_5,C008364,11.965,52.2,High,,13.75287356321839
D001_5,C020164,11.965,40.8,Medium,,17.59558823529412
D001_4,C007027,11.964,40.8,Medium,,17.594117647058827
D001_4,C017407,11.964,40.8,Medium,,17.594117647058827
D001_4,C041650,11.964,40.8,Medium,,17.594117647058827
D001_3,C017498,11.964,52.2,High,One-Way,13.751724137931035
D001_2,C022751,11.964,40.8,Medium,,17.594117647058827
D001_5,C008289,11.964,32.6,Low,,22.01963190184049
D001_5,C012284,11.964,40.8,Medium,,17.594117647058827
D001_5,C033605,11.964,40.8,Medium,,17.594117647058827
D001_5,C045273,11.964,40.8,Medium,,17.594117647058827
D001_4,C005232,11.963,52.2,High,,13.750574712643678
D001_4,C027351,11.963,40.8,Medium,,17.59264705882353
D001_4,C036946,11.963,32.6,Low,,22.017791411042943
D001_1,C006694,11.963,40.8,Medium,,17.59264705882353
D001_2,C027307,11.963,40.8,Medium,One-Way,17.59264705882353
D001_2,C032813,11.963,40.8,Medium,,17.59264705882353
D001_5,C008068,11.963,40.8,Medium,No Heavy Trucks,17.59264705882353
D001_5,C033544,11.963,32.6,Low,,22.017791411042943
D001_4,C006749,11.962,40.8,Medium,One-Way,17.591176470588238
D001_4,C020639,11.962,40.8,Medium,,17.591176470588238
D001_3,C002903,11.962,32.6,Low,,22.0159509202454
D001_3,C010627,11.962,32.6,Low,One-Way,22.0159509202454
D001_3,C038727,11.962,52.2,High,One-Way,13.749425287356322
D001_1,C018688,11.962,40.8,Medium,,17.591176470588238
D001_2,C021006,11.962,40.8,Medium,,17.591176470588238
D001_2,C025043,11.962,32.6,Low,,22.0159509202454
D001_2,C028685,11.962,40.8,Medium,,17.591176470588238
D001_2,C043749,11.962,52.2,High,,13.749425287356322
D001_5,C014578,11.962,40.8,Medium,,17.591176470588238
D001_5,C040409,11.962,32.6,Low,,22.0159509202454
D001_4,C011572,11.961,40.8,Medium,,17.589705882352945
D001_4,C029119,11.961,40.8,Medium,,17.589705882352945
D001_3,C006349,11.961,52.2,High,,13.748275862068965
D001_3,C045851,11.961,32.6,Low,One-Way,22.014110429447854
D001_1,C011084,11.961,40.8,Medium,,17.589705882352945
D001_1,C019892,11.961,40.8,Medium,No Heavy Trucks,17.589705882352945
D001_1,C038099,11.961,40.8,Medium,One-Way,17.589705882352945
D001_1,C048032,11.961,40.8,Medium,,17.589705882352945
D001_2,C018297,11.961,40.8,Medium,No Heavy Trucks,17.589705882352945
D001_2,C031568,11.961,40.8,Medium,,17.589705882352945
D001_4,C008009,11.96,32.6,Low,,22.01226993865031
D001_4,C011700,11.96,52.2,High,,13.74712643678161
D001_4,C023501,11.96,52.2,High,,13.74712643678161
D001_4,C030935,11.96,32.6,Low,,22.01226993865031
D001_3,C025632,11.96,32.6,Low,,22.01226993865031
D001_3,C046648,11.96,40.8,Medium,,17.58823529411765
D001_1,C029732,11.96,32.6,Low,,22.01226993865031
D001_1,C031597,11.96,40.8,Medium,,17.58823529411765
D001_2,C005319,11.96,40.8,Medium,One-Way,17.58823529411765
D001_2,C010527,11.96,40.8,Medium,,17.58823529411765
D001_5,C027511,11.96,40.8,Medium,One-Way,17.58823529411765
D001_5,C028326,11.96,40.8,Medium,,17.58823529411765
D001_5,C049110,11.96,32.6,Low,,22.01226993865031
D001_4,C029710,11.959,32.6,Low,,22.01042944785276
D001_4,C034976,11.959,52.2,High,,13.745977011494253
D001_4,C047038,11.959,40.8,Medium,,17.586764705882356
D001_3,C040267,11.959,32.6,Low,,22.01042944785276
D001_1,C019106,11.959,40.8,Medium,,17.586764705882356
D001_5,C015243,11.959,52.2,High,,13.745977011494253
D001_5,C025086,11.959,40.8,Medium,One-Way,17.586764705882356
D001_5,C042384,11.959,40.8,Medium,,17.586764705882356
D001_4,C003859,11.958,40.8,Medium,,17.58529411764706
D001_4,C015248,11.958,40.8,Medium,,17.58529411764706
D001_4,C028996,11.958,52.2,High,One-Way,13.744827586206897
D001_4,C034688,11.958,40.8,Medium,No Heavy Trucks,17.58529411764706
D001_3,C014722,11.958,40.8,Medium,,17.58529411764706
D001_3,C025443,11.958,40.8,Medium,,17.58529411764706
D001_3,C040904,11.958,32.6,Low,,22.008588957055213
D001_1,C015915,11.958,32.6,Low,,22.008588957055213
D001_1,C045071,11.958,40.8,Medium,,17.58529411764706
D001_2,C004075,11.958,52.2,High,,13.744827586206897
D001_2,C006025,11.958,52.2,High,,13.744827586206897
D001_2,C008963,11.958,32.6,Low,,22.008588957055213
D001_2,C009233,11.958,32.6,Low,,22.008588957055213
D001_2,C044963,11.958,40.8,Medium,One-Way,17.58529411764706
D001_5,C002545,11.958,40.8,Medium,,17.58529411764706
D001_4,C001521,11.957,40.8,Medium,,17.583823529411767
D001_4,C003032,11.957,40.8,Medium,,17.583823529411767
D001_4,C011601,11.957,40.8,Medium,One-Way,17.583823529411767
D001_3,C002064,11.957,40.8,Medium,,17.583823529411767
D001_3,C009827,11.957,32.6,Low,,22.00674846625767
D001_1,C006437,11.957,52.2,High,,13.743678160919542
D001_1,C009385,11.957,40.8,Medium,,17.583823529411767
D001_1,C032256,11.957,52.2,High,One-Way,13.743678160919542
D001_1,C040238,11.957,40.8,Medium,,17.583823529411767
D001_2,C004402,11.957,40.8,Medium,,17.583823529411767
D001_2,C024035,11.957,32.6,Low,,22.00674846625767
D001_5,C010547,11.957,32.6,Low,,22.00674846625767
D001_5,C023410,11.957,32.6,Low,,22.00674846625767
D001_5,C037899,11.957,52.2,High,,13.743678160919542
D001_5,C045893,11.957,40.8,Medium,,17.583823529411767
D001_3,C043519,11.956,52.2,High,,13.742528735632183
D001_1,C011994,11.956,40.8,Medium,One-Way,17.58235294117647
D001_2,C024998,11.956,40.8,Medium,,17.58235294117647
D001_2,C035144,11.956,40.8,Medium,,17.58235294117647
D001_2,C049650,11.956,52.2,High,,13.742528735632183
D001_4,C011730,11.955,52.2,High,,13.741379310344827
D001_3,C034859,11.955,40.8,Medium,,17.580882352941178
D001_1,C005628,11.955,32.6,Low,,22.003067484662576
D001_1,C021454,11.955,32.6,Low,,22.003067484662576
D001_1,C021893,11.955,40.8,Medium,,17.580882352941178
D001_1,C026387,11.955,32.6,Low,,22.003067484662576
D001_1,C048006,11.955,40.8,Medium,,17.580882352941178
D001_2,C010221,11.955,40.8,Medium,,17.580882352941178
D001_5,C007329,11.955,52.2,High,,13.741379310344827
D001_5,C010416,11.955,32.6,Low,,22.003067484662576
D001_4,C033031,11.954,40.8,Medium,,17.579411764705885
D001_3,C028980,11.954,40.8,Medium,,17.579411764705885
D001_3,C036378,11.954,32.6,Low,,22.001226993865032
D001_3,C043606,11.954,40.8,Medium,One-Way,17.579411764705885
D001_3,C045020,11.954,40.8,Medium,,17.579411764705885
D001_3,C048637,11.954,40.8,Medium,,17.579411764705885
D001_2,C002701,11.954,40.8,Medium,,17.579411764705885
D001_2,C003211,11.954,32.6,Low,,22.001226993865032
D001_2,C005121,11.954,40.8,Medium,,17.579411764705885
D001_2,C009037,11.954,40.8,Medium,,17.579411764705885
D001_2,C017618,11.954,52.2,High,,13.740229885057472
D001_2,C020695,11.954,40.8,Medium,No Heavy Trucks,17.579411764705885
D001_2,C031659,11.954,32.6,Low,,22.001226993865032
D001_5,C022571,11.954,40.8,Medium,,17.579411764705885
D001_5,C042498,11.954,40.8,Medium,,17.579411764705885
D001_4,C009081,11.953,32.6,Low,,21.999386503067484
D001_4,C047523,11.953,52.2,High,One-Way,13.739080459770115
D001_3,C005369,11.953,40.7,Medium,,17.62113022113022
D001_3,C009839,11.953,32.6,Low,,21.999386503067484
D001_3,C016286,11.953,32.6,Low,,21.999386503067484
D001_3,C032186,11.953,40.7,Medium,,17.62113022113022
D001_1,C024280,11.953,40.7,Medium,One-Way,17.62113022113022
D001_2,C010080,11.953,32.6,Low,,21.999386503067484
D001_2,C011914,11.953,40.7,Medium,,17.62113022113022
D001_2,C027396,11.953,32.6,Low,,21.999386503067484
D001_5,C016825,11.953,40.7,Medium,One-Way,17.62113022113022
D001_5,C048053,11.953,40.8,Medium,,17.57794117647059
D001_4,C009172,11.952,52.2,High,,13.73793103448276
D001_4,C028461,11.952,52.2,High,,13.73793103448276
D001_4,C033346,11.952,52.2,High,One-Way,13.73793103448276
D001_4,C038618,11.952,40.7,Medium,,17.61965601965602
D001_3,C000014,11.952,40.7,Medium,No Heavy Trucks,17.61965601965602
D001_3,C018843,11.952,40.7,Medium,One-Way,17.61965601965602
D001_3,C028102,11.952,40.7,Medium,,17.61965601965602
D001_1,C010996,11.952,40.7,Medium,,17.61965601965602
D001_5,C010660,11.952,40.7,Medium,,17.61965601965602
D001_5,C018170,11.952,40.7,Medium,,17.61965601965602
D001_3,C027825,11.951,40.7,Medium,,17.618181818181817
D001_1,C001968,11.951,40.7,Medium,No Heavy Trucks,17.618181818181817
D001_1,C026686,11.951,40.7,Medium,,17.618181818181817
D001_1,C028045,11.951,40.7,Medium,,17.618181818181817
D001_1,C049976,11.951,40.7,Medium,,17.618181818181817
D001_2,C003346,11.951,32.6,Low,,21.995705521472395
D001_2,C014578,11.951,32.6,Low,,21.995705521472395
D001_2,C017367,11.951,40.7,Medium,,17.618181818181817
D001_5,C000514,11.951,52.2,High,No Heavy Trucks,13.736781609195402
D001_5,C003037,11.951,52.1,High,,13.763147792706333
D001_5,C008135,11.951,40.7,Medium,,17.618181818181817
D001_4,C007902,11.95,40.7,Medium,,17.616707616707615
D001_4,C008498,11.95,32.6,Low,,21.993865030674844
D001_4,C015763,11.95,40.7,Medium,,17.616707616707615
D001_3,C016601,11.95,40.7,Medium,,17.616707616707615
D001_1,C006245,11.95,32.6,Low,,21.993865030674844
D001_2,C033468,11.95,52.1,High,,13.761996161228405
D001_5,C013076,11.95,40.7,Medium,,17.616707616707615
D001_4,C007803,11.949,40.7,Medium,One-Way,17.615233415233416
D001_4,C027384,11.949,52.1,High,,13.760844529750479
D001_3,C029118,11.949,40.7,Medium,,17.615233415233416
D001_1,C002609,11.949,32.6,Low,One-Way,21.9920245398773
D001_1,C015369,11.949,52.1,High,No Heavy Trucks,13.760844529750479
D001_1,C044189,11.949,32.6,Low,,21.9920245398773
D001_2,C026664,11.949,52.1,High,,13.760844529750479
D001_5,C036723,11.949,40.7,Medium,,17.615233415233416
D001_4,C006689,11.948,52.1,High,,13.759692898272553
D001_4,C015898,11.948,52.1,High,,13.759692898272553
D001_4,C034894,11.948,40.7,Medium,,17.613759213759213
D001_4,C041511,11.948,40.7,Medium,,17.613759213759213
D001_4,C044595,11.948,40.7,Medium,No Heavy Trucks,17.613759213759213
D001_4,C045975,11.948,32.6,Low,No Heavy Trucks,21.990184049079755
D001_3,C040458,11.948,52.1,High,,13.759692898272553
D001_1,C015917,11.948,40.7,Medium,,17.613759213759213
D001_1,C026007,11.948,52.1,High,,13.759692898272553
D001_1,C044290,11.948,32.6,Low,One-Way,21.990184049079755
D001_2,C037913,11.948,40.7,Medium,,17.613759213759213
D001_5,C005569,11.948,40.7,Medium,One-Way,17.613759213759213
D001_5,C015898,11.948,40.7,Medium,One-Way,17.613759213759213
D001_5,C015903,11.948,52.1,High,,13.759692898272553
D001_4,C019617,11.947,52.1,High,,13.758541266794623
D001_4,C033641,11.947,32.6,Low,,21.988343558282207
D001_3,C015651,11.947,52.1,High,,13.758541266794623
D001_1,C031042,11.947,40.7,Medium,,17.61228501228501
